60122,Grout: Replace or Repair,Replace or Repair Grout,Grout Repair & Replacement Services,FALSE,TRUE,0,110,tile grout caulk,Grout Replace or Repair,Includes removing the old grout and replacing it with new grout and then re sealing,"Repair & replace old, cracked tile grout",HS,Find local contractors to Replace or Repair Tile Grout. HomeAdvisor will connect you with prescreened tile grout repair contractors in your area.,Grout Repair <city> <statecode> | Replace Tile Grout,,74,3,FALSE,0,0,,,0,N,Grout Replace or Repair,-1,Grout Replace or Repair,Describe Your Grout Repair or Replacement Project,Tile-Grout-Repair-Replacement,2,"tile,grout,caulk, countertops, floor",12073,5001,FALSE,FALSE,FALSE,2019-07-28 08:10:04.933193+0000,2019-07-28 14:25:14.218048+0000,10268_60122_0_10,539
62415,Marble Restoration & Polishing,Marble Restoration & Polishing,Marble Restoration Companies,FALSE,FALSE,0,,stone restoration polishing polish natural marble,Marble polishing,"Polishing & restoring dull marble tile, countertops, and flooring","Includes marble tile, countertops, flooring",HS,"Find local contractors to Polish and Restore Marble Floors, Tile, and Countertops. HomeAdvisor will connect you with prescreened marble restoration companies in your area.","Marble Restoration & Polishing Companies <city> <statecode> | Marble Floors, Tile, Countertops",,74,3,FALSE,5,0,,,0,N,Marble Restoration & Polishing,-1,Marble Restoration & Polishing,Describe Your Marble Restoration Needs,Marble-Restoration-Polishing,2,"stone,restoration,polishing,polish,natural,marble,tile,flooring,countertops",12073,8931,FALSE,FALSE,FALSE,2019-07-28 08:10:05.377014+0000,2019-07-28 14:25:14.232351+0000,10268_62415_0_1,539
62560,Granite Restoration & Polishing,Granite Restoration & Polishing,Granite Restoration Companies,FALSE,FALSE,0,,stone restoration polishing polish natural granite,Granite polishing,Polishing & restoring dull granite & granite tile and flooring,Includes granite tile polishing,HS,"Find local contractors to Polish or Restore Granite floors, tile, and countertops. HomeAdvisor will connect you with prescreened contractors in your area.","Granite Restoration & Polishing Companies <city> <statecode> | Granite Floors, Tile, Countertops",,74,3,FALSE,5,0,,,0,N,Granite Restoration & Polishing,-1,Granite Restoration & Polishing,Describe Your Granite Restoration Project,Granite-Restoration-Polishing,2,stone restoration polishing polish natural granite,12073,9211,FALSE,FALSE,FALSE,2019-07-28 08:10:05.808411+0000,2019-07-28 14:25:14.203243+0000,10268_62560_0_9,539
62651,Floor Tile & Grout Cleaning,Clean Tile Floor & Floor Grout,Tile Floor & Grout Cleaning Services,FALSE,FALSE,0,,"floor tile, floor grout",Flr Grout/Tile Clean,Professional grout cleaning can remove years of stains and dirt from grout by carefully hand scrubbing each grout joint with special commercial tile and grout cleaners. The grout can then be sealed with penetrating grout sealers to minimize future stain problems.,Includes cleaning & sanitizing tile & grout with high pressure steam systems; sealing porous surfaces to repel water & oil based stains,HS,Find local contractors to Clean Floor Tile or Floor Grout. HomeAdvisor will connect you with prescreened and customer-rated cleaning contractors in your area.,Tile Floor & Floor Grout Cleaning Services <city> <statecode> | Ceramic & Porcelain Tile,,74,3,FALSE,5,0,,,0,N,Clean Floor Tile & Grout,-1,Floor Tile & Grout Cleaning,Describe Your Floor Tile & Grout Cleaning Needs,Floor-Tile-and-Grout-Cleaning,2,"floor tile, floor grout",12073,9339,FALSE,FALSE,FALSE,2019-07-28 08:10:05.967052+0000,2019-07-28 14:25:14.174549+0000,10268_62651_0_8,539
40262,Stained or Specialty Glass - Repair,Repair Existing Stained or Specialty Glass,Stained Glass Repair Companies,FALSE,TRUE,0,233,Stained Specialty speciality Glass,Repr Stain Glass,"Very detailed, skilled work typically done by someone who also creates original art glass pieces.",Includes replacing damaged glass & frames.,HS,Find local contractors to Repair Existing Stained or Specialty Glass.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Stained Glass Repair <city> <statecode> | Stained Glass Window Repair,,73,3,FALSE,5,0,,,0,N,Stained / Specialty Glass Repair,-1,Stained or Specialty Glass - Repair,Describe Your Stained Glass Project,Stained-or-Specialty-Glass-Repair,1,"Stained glass, stained, glass, window, specialty glass, speciality window",12068,568,FALSE,FALSE,FALSE,2019-07-28 08:10:06.225697+0000,2019-07-28 14:25:14.897337+0000,10276_40262_0_1,546
40460,"Hardware, Latches & Tracks (Window) - Repair or Replace","Repair or Replace Window Hardware, Latches or Tracks",Window Latch & Track Repair Services,FALSE,TRUE,0,281,Glass Window Hardware Tracks replacements,Repr Wndw Hrdw,"Done by specialty firms & a few handymen with good sources for parts. Includes all opening, closing, latching mechanisms & screens. Note separate categories for glass replacement, sliding glass doors, locksmith, blinds, curtains, etc.","Includes sash cords, cranks, counterweights etc.",HS,"Find local contractors to Repair or Replace Window Hardware, Latches or Tracks.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area",Window Track Repair <city> <statecode> | Fix Window Latches,,22,3,FALSE,0,39794,"Note: If your repair is not very complex or you have a variety of small projects, you might consider ",requesting a Handyman.,1437,Y,Window Hardware Repair,-1,"Hardware, Latches & Tracks (Window) - Repair or Replace",Describe Your Window Hardware Project,Hardware-Latches-Tracks-Window-Repair-or-Replace,1,"Glass,Window,Hardware,Tracks,replacements,,improvements,garden,windows,Broken,,wood,Latches,Replacement",12080,750,FALSE,FALSE,FALSE,2019-07-28 08:10:07.185102+0000,2019-07-28 14:25:06.703435+0000,10276_40460_0_2,143
40075,Furnace / Forced Air Heating System - Install or Replace,Install or Replace Furnace or Forced Air Heating System,Furnace & Heating Installers,FALSE,FALSE,0,88,"furnace, forced, air, heat, hvac, gas, electric",Inst Furnace,"This type of heating systems draws air from a few ducts around the home, heats it with some gas burners & then blows the warmed air back out through a separate, more extensive set of ducts.",Also called forced air systems.  Very common type.,HS,Find local contractors to Install Furnace or Install Central Heating System. HomeAdvisor will connect you with prescreened and customer-rated contractors in your area.,Furnace & Heating Installation <city> <statecode> | Central Heating Install,,39,4,FALSE,4,0,,,0,N,Furnace - Install or Replace,-1,Furnace: Install or Replace,Describe Your Furnace Project,Furnace-Forced-Air-Heating-System-Install-or-Replace,2,"furnace,forced,air,heat,hvac,central,baseboard,radiator,heaters,lamp,heat,vents,pump,ducts,furnaces,radiant,hot,furnace,floor,dehumidifying",12040,397,FALSE,FALSE,FALSE,2019-07-28 08:14:12.720969+0000,2019-07-30 13:21:23 UTC,10335_40075_0_1,401
41121,Stained or Specialty Glass - Install or Replace,"Create, Install, or Replace Stained or Specialty Glass",Stained Glass Installation Contractors,FALSE,TRUE,0,232,Stained Specialty Glass speciality,Inst Stain Glass,"Typically done by an individual artist, stained glasswork involves cutting up many small pieces of colored glass & securing them between custom shaped metal frames to create an overall picture or image. This also includes staining of glass, etching with chemicals or sand & other decorative glass effects. Some cabinet & window manufacturers sell faux stained glass as options. Seek them under the cabinet or window categories.","Includes stained, etched, leaded & beveled glass, etc. Does not include repairs.",HS,"Find local contractors to Create, Install, or Replace Stained or Specialty Glass.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area",Stained Glass Window Installation & Replacement <city> <statecode>,,73,3,FALSE,5,0,,,0,N,Stained / Specialty Glass Install,-1,Stained or Specialty Glass - Install or Replace,Describe Your Stained Glass Project,Stained-or-Specialty-Glass-Install-or-Replace,2,"Stained glass, stained, glass, window, specialty glass, speciality window",12068,765,FALSE,FALSE,FALSE,2019-07-28 08:10:09.602638+0000,2019-07-30 13:19:14 UTC,10276_41121_0_4,34
46355,Windows - New,New Windows,Window Replacement Contractors,FALSE,FALSE,0,280,Glass Installer casement buy Frames,Inst Windows,"These firms replace existing windows or install new windows in structures. If replacing a window with one of a different size they will do the associated carpentry work, but may not be able to tackle associated brick, block or other masonry work. See separate category for firms that can handle associated masonry tasks. Also note there are separate categories for storm windows, sliding glass doors, doors, glass replacement & window mechanism repairs. When seals are gone & thermal windows become ""fogged,"" it may be possible to replace the thermal glass panes without replacing the entire window.","Includes thermal, greenhouse & bay windows.",HS,Find local contractors to Install or Replace Windows.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Window Replacement <city> <statecode> | New Window Installation,,22,4,FALSE,4,46356,Have broken glass in your window? ,Replace window glass.,1897,N,New Windows,-1,New Windows,Describe Your Window Project,Windows-Install-or-Replace,2,"Glass,Installer,casement,Frames,Multiple,Windows,installers,installations,thermal,efficient,energy,wood,Broken",12080,1150,FALSE,FALSE,FALSE,2019-07-28 08:10:10.918506+0000,2019-07-30 13:19:14 UTC,10276_46355_0_5,33
46356,Window - Repair,Window Repair,Window Repair Services,FALSE,FALSE,0,281,Window door Glass Frame mirror,Repr Wndowframe,Note separate categories for glass replacement & window hardware repair.,Includes window glass and frames,HS,Find local contractors to Repair Windows Glass and Frames. HomeAdvisor will connect you with prescreened and customer-rated contractors in your area.,"<city> <statecode> Home Window Repair Services - Glass, Frames, etc",,9,3,FALSE,4,39794,"Note: If your repair is not very complex, or you have a variety of small projects, please ",request a Handyman,1437,Y,Window Repair,-1,Window Repair,Describe Your Window Project,Window-Repair,1,"Window,door,Glass,Frame,mirror,sliding",12080,1151,FALSE,FALSE,FALSE,2019-07-28 08:10:11.609051+0000,2019-07-30 13:19:14 UTC,10276_46356_0_6,33
60880,Egress Window - Install,Install Egress Windows,Egress Window Installers,FALSE,TRUE,0,362,"Egress, window well, Basement window, emergency escape windows",Egress Window Install,"Egress windows allow safe exit or entry in case of an emergency. Often times added to finished basement bedrooms to follow building codes. They increase the value of your home, and create a safer environment for everyone that lives under your roof. And since size requirements mean larger windows overall, they bring in more natural lighting, and provide more ventilation throughout.",Egress windows allow safe exit or entry in case of an emergency,HS,Find local contractors to Install an Egress Window.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area.,Egress Window Installation <city> <statecode> | Install Basement Windows,,22,4,FALSE,0,0,,,0,N,Egress Window Install,-1,Egress Window - Install,Describe Your Window Project,Egress-window-Install,2,"Egress, window well, Basement window, emergency escape windows",12080,6880,FALSE,FALSE,FALSE,2019-07-28 08:10:13.170534+0000,2019-07-30 13:19:14 UTC,10276_60880_0_7,34
40076,Furnace / Forced Air Heating System - Repair or Service,Repair or Service Furnace or Forced Air Heating System,Heating & Furnace Repair Contractors,FALSE,FALSE,0,89,furnace forced air heat hvac,Svc Furnace,"This type of heating systems draws air from a few ducts around the home, heats it with some gas burners & then blows the warmed air back out through a separate, more extensive set of ducts.",Also called forced air systems.  Very common type.,HS,Find local contractors to Repair Furnace or Service Central Heating System. HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Furnace & Heating Repair <city> <statecode> | Central Heating Maintenance,,39,3,FALSE,4,0,,,0,N,Furnace - Repair or Service,-1,Furnace: Repair or Service,Describe Your Furnace Project,Furnace-Forced-Air-Heating-System-Repair-or-Service,1,"furnace,forced,air,heat,hvac,central,baseboard,radiator,boiler,heaters,lamp,heat,vents,pump,ducts,radiant,hot,floor,wall,dehumidifying",12040,398,FALSE,FALSE,FALSE,2019-07-28 08:14:13.634911+0000,2019-07-30 13:21:23 UTC,10335_40076_0_2,401
40181,Drapes or Curtains - Clean,Clean or Treat Drapes or Curtains,Curtain Cleaning Services,FALSE,TRUE,0,274,Drapes Curtains carpet cleaning moisture,Clean Drapes,"Includes both the cleaning of drapes & curtains in the home or office. Also the onsite taking down of the drapes & taking them elsewhere to be cleaned, bringing them back & reinstalling them. May include application of fabric protection sprays.",Cleaned in home or taken to plant.,HS,Find local curtain cleaning services. HomeAdvisor will connect you with prescreened and customer-rated drape and curtain cleaners in your area,Curtain Cleaning <city> <statecode> | Clean Drapes & Curtains,,10,3,FALSE,5,0,,,0,N,Clean Drapes or Curtains,-1,Drapes or Curtains - Clean,Describe Your Drapes and Curtain Cleaning Project,Drapes-or-Curtains-Clean,1,"Drapes,Curtains,carpet,cleaning,moisture,low,cleaners,berber,fabric,cleaner,Clean",12011,490,FALSE,FALSE,FALSE,2019-07-28 08:10:15.632667+0000,2019-07-28 14:24:54.120218+0000,10279_40181_0_4,417
40182,Blinds or Shades - Clean,Clean or Treat Blinds or Shades,Blind and Shade Cleaning Services,FALSE,TRUE,0,274,Blinds Shades cleaning Clean custom,Cln Blinds,Generally done in the home. May include application of fabric protection sprays like Scotchguard.,Clean blinds & shades in the home.,HS,Find local contractors to Clean or Treat Blinds or Shades.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Blind & Shade Cleaning Services <city> <statecode>,,13,3,FALSE,5,0,,,0,N,Clean Blinds or Shades,-1,Blinds or Shades - Clean,Describe Your Blind and Shade Cleaning Project,Blinds-or-Shades-Clean,1,"Blinds, Shades, cleaning, Clean, custom, horizontal, treat, maid, cleaners, cleaner, treatment, covering, window, vertical, mini, drapes, venetian, wash",12014,491,FALSE,FALSE,FALSE,2019-07-28 08:10:16.271097+0000,2019-07-28 14:24:54.043031+0000,10279_40182_0_3,120
40186,Upholstery and Furniture - Clean,Clean Upholstery and Furniture,Furniture Upholstery Cleaning Services,FALSE,TRUE,0,91,Clean moisture low cleaners berber,Clean Upholstery,"Typically performed in the home, furniture fabrics can be cleaned by any one of a variety of methods including steam cleaning, drycleaning & shampooing. May include application of fabric protection sprays such as Scotchguard.",Clean upholstery & furniture in the home.,HS,Find local contractors to Clean Upholstery and Furniture.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Furniture Cleaners | Upholstery Cleaners,,10,3,FALSE,5,0,,,0,N,Clean Upholstery & Furniture,-1,Upholstery and Furniture - Clean,Describe Your Upholstery & Furniture Cleaning Project,Upholstery-and-Furniture-Clean,1,"Clean,moisture,low,cleaners,berber,fabric,Upholstery,carpet,cleaning,cleaner,Furniture,reupholster, reupholstery",12011,494,FALSE,FALSE,FALSE,2019-07-28 08:10:16.748544+0000,2019-07-28 14:24:54.134886+0000,10279_40186_0_5,417
40180,Carpets or Rugs - Clean Offsite,Transport Carpets or Rugs Offsite for Cleaning,Carpet Cleaning Services,FALSE,TRUE,0,33,Carpets Offsite rub moisture low,Clean Rug Offsite,"Only applies to area rugs that can be rolled up. Most firms will come into the home, move the furniture & roll up the rugs. Others will allow the homeowner to do the heavy work & drop the rolled rugs off at their plant. In-plant cleaning can be more thorough that in-home cleaning.",Carpets are rolled up & taken to plant to clean.,HS,Find local contractors to Transport Carpets or Rugs Offsite for Cleaning.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,<city> <statecode> Rug Cleaners | Rug Cleaning <in_city> <statecode>,,10,3,FALSE,5,0,,,0,N,Clean Offsite Carpets or Rugs,-1,Carpets or Rugs - Clean Offsite,Describe Your Carpet Cleaning Project,Carpets-or-Rugs-Clean-Offsite,1,"Carpets,Offsite,rub,moisture,low,cleaners,berber,wall,fabric,cleaning,cleaner,Clean,Rugs",12011,489,FALSE,FALSE,FALSE,2019-07-28 08:10:14.850612+0000,2019-07-30 13:19:16 UTC,10279_40180_0_1,417
40377,Dumpster Rental Service - Delivery & Pickup,"Rent, Deliver & Pickup a Waste Dumpster",Dumpster Rental Services,FALSE,TRUE,0,65,"dumpster rental, dumpster delivery, trash removal, waste removal, junk site",Dumpster Svc,"The firm delivers a commercial-sized dumpster to the driveway or yard where refuse can be accumulated over a period of days or weeks. When the project is complete or the dumpster is full, the company picks up the dumpster & disposes of the contents in a legal manner.",Dumpster rentals are used during major clean-ups & remodeling.,HS,Find local dumpster rental services to deliver and pickup dumpsters. HomeAdvisor will connect you with prescreened and customer-rated dumpster rentals in your area.,Dumpster Rental & Delivery Services <city> <statecode> | Roll Off Containers,,81,3,FALSE,5,0,,,0,N,"Dumpster Rental, Delivery & Pickup",-1,Dumpster Service - Delivery and Pickup,Describe Your Dumpster Rental Project,Dumpster-Service-Delivery-and-Pickup,1,"dumpster rental, dumpster, rental, removal, junk, site, debris, up, clean, property, waste, dumpstser, Delivery, Pickup",12076,671,FALSE,FALSE,FALSE,2019-07-28 08:10:18.875534+0000,2019-07-30 13:19:18 UTC,10280_40377_0_4,43
40006,Maid Service,Clean House Interior (Maid Service),Maid Services,FALSE,TRUE,0,156,Maid Cleaning housekeeper residential merry,Maid Service,Could be done by an individual maid or by a team of house cleaners.,Routine cleaning of the home's interior areas.,HS,Find local contractors to Clean House Interior (Maid Service).  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Maid Service <city> <statecode> | Home Cleaning Services,,50,3,FALSE,0,0,,,0,N,Maid Service,-1,Maid Service - Recurring,Describe Your Maid Service Need,Maid-Service,1,"Maid, Cleaning, housekeeper, residential, merry, housecleaning, apartment, cleaners, cleaning, lady, janitor, house, home",12014,330,FALSE,FALSE,FALSE,2019-07-28 08:10:20.293510+0000,2019-07-30 13:19:18 UTC,10281_40006_0_2,133
40359,Solar Water Heater System - Repair,Repair a Solar Water Heater System,Solar Water Heater Services,FALSE,TRUE,0,264,Solar Heater Water system thermosiphon,Svc Solar Water Htr,Done by solar specialists. Heating systems collect solar energy & use it to heat a fluid which is then circulated throughout the building.,Solar hot water systems.,HS,Find local contractors to Repair a Solar Water Heater System. HomeAdvisor will connect you with prescreened solar water heater repair contractors in your area.,Solar Water Heater Repair <city> <statecode>,,102,3,FALSE,5,0,,,0,N,Solar Water Heater System Repair,-1,Solar Water Heater System - Repair,Describe Your Solar Water Heating Project,Solar-Water-Heater-Repair-or-Service,1,"Solar,Heater,Water,system,thermosiphon,indirect",14820,653,FALSE,FALSE,FALSE,2019-07-28 08:14:35.818869+0000,2019-07-30 13:21:25 UTC,10340_40359_0_4,125
40188,Acoustic Ceiling or Wall Tiles - Clean,Clean Acoustic Ceiling or Wall Tiles,Acoustic Ceiling Cleaning Services,FALSE,TRUE,0,39,Acoustic wood vaulted walls ceilings,Cln Acou Ceiling,"Acoustic tiles are made of soft, usually white, light-weight, porous material. Most often found in office ceilings, studios, home theaters & finished basements.",Includes deep cleaning of films such as smoke & grease.,HS,Find local contractors to Clean Acoustic Ceiling or Wall Tiles.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Clean an Acoustic Ceiling <city> <statecode>,,13,3,FALSE,5,0,,,0,N,Clean Acoustic Ceiling or Wall,-1,Acoustic Ceiling or Wall Tiles - Clean,Describe Your Acoustic Ceiling Project,Acoustic-Ceiling-or-Wall-Tiles-Clean,1,"Acoustic,wood,vaulted,walls,ceilings,replacement,removal,Wall,Tiles,Clean,cleaner,Ceiling",12012,496,FALSE,FALSE,FALSE,2019-07-28 08:10:23.443366+0000,2019-07-28 14:24:56.154884+0000,10281_40188_0_5,146
40234,Central Vacuum - Repair or Service,Repair or Service a Central Vacuum System,Central Vacuum Repair Services,FALSE,TRUE,0,1705,Central Vacuum system powered high,Repr Cntrl Vac,"This is not for repairing the common portable vacuum cleaner, but rather for the central systems that are composed of a high-powered vacuum permanently installed in a basement or utility space with a system of air pipes or ducts that branch out to outlets at strategic locations throughout the home. The user simply plugs in a compatible cleaning head or wand, turns the machine on & vacuums the area near that outlet without having to move around the vacuum machine itself. Typically found in high-end homes.",Fix or maintain an existing central vacuum system.,HS,Find local contractors to Repair or Service a Central Vacuum System.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Central Vacuum Repair <city> <statecode> | Repair Central Vac System,,39,3,FALSE,5,0,,,0,N,Central Vacuum Repair,-1,Central Vacuum - Repair or Service,Describe Your Central Vacuum Project,Central-Vacuum-Repair-or-Service,1,"Central,Vacuum,system,powered,high,systems,complete",12013,541,FALSE,FALSE,FALSE,2019-07-28 08:10:24.684482+0000,2019-07-28 11:44:18.226287+0000,10281_40234_0_7,133
40183,Ducts & Vents - Clean,Clean Air Ducts and Vents,Duct & Vent Cleaning Services,FALSE,FALSE,0,64,"AC vents air cleaner maid, duct, cleaning",Clean Duct/Vent,"Involves running a device through the household system of ducts to dislodge dust, dirt & mold so that it can be collected by a large, often truck-mounted, vacuum cleaner. Usually, registers & vents are cleaned at the same time. An anti-microbial spray is sometimes offered as an option.","Clean heating & cooling ducts, vents & registers.",HS,Find local contractors to Clean Air Ducts and Vents.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,<city> <statecode> Air Duct Cleaning Services,,13,3,FALSE,4,0,,,0,N,Clean Ducts & Vents,-1,Ducts & Vents - Clean,Describe Your Duct and Vent Cleaning Project,Ducts-Vents-Clean,1,"ducts, vents, clean, dryer, air, heat, duck, ductwork, lint, ac, a/c",12014,492,FALSE,FALSE,FALSE,2019-07-28 08:10:21.607541+0000,2019-07-30 13:19:23 UTC,10281_40183_0_9,133
40185,Range & Hood - Clean,Clean Range and Hood,Kitchen Exhaust & Hood Cleaning Services,FALSE,TRUE,0,156,Hood exhaust hoods cleaning maid,Cln Range Hood,"Primarily a commercial service, appropriate to larger scale or heavy-use home kitchens.",Clean out accumulated grease from range & hood.,HS,Find local contractors to Clean Range and Hood.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,"Kitchen Exhaust & Hood Cleaning <city> <statecode> | Clean Range Hoods, Stoves, Ovens",,13,3,FALSE,5,0,,,0,N,Clean Range & Hood,-1,Range & Hood - Clean,Describe Your Range & Hood Cleaning Project,Range-Hood-Clean,1,"Hood, exhaust, maid, clean, island, Range, grease, trap, kitchen, vent, restaurant, stove, rangehood",12014,493,FALSE,FALSE,FALSE,2019-07-28 08:10:22.190144+0000,2019-07-30 13:19:23 UTC,10281_40185_0_13,133
40187,Walls & Ceilings - Clean,Clean Walls and Ceilings,Wall & Ceiling Cleaning Services,FALSE,TRUE,0,39,cleaners maids  painted maid,Clean Walls,"Generally done by housecleaning services, fire damage restoration services & some carpet cleaning services. For acoustic ceiling tiles, see ""Clean Acoustical Tiles""",Clean interior surfaces.,HS,Find local contractors to Clean Walls and Ceilings.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Wall Cleaning <city> <statecode> | Ceiling Cleaning,,13,3,FALSE,5,0,,,0,N,Clean Walls & Ceilings,-1,Walls & Ceilings - Clean,Describe Your Wall & Ceiling Cleaning Project,Walls-Ceilings-Clean,1,"clean, maid, painted, walls, ceiling, smoke, remove, wash, odor",12014,495,FALSE,FALSE,FALSE,2019-07-28 08:10:22.557430+0000,2019-07-30 13:19:24 UTC,10281_40187_0_4,146
40233,Central Vacuum - Install,Install a Central Vacuum System,Central Vacuum Installers,FALSE,TRUE,0,1102,Central Vacuum system powered high,Central Vacuum,"These systems are composed of a high-powered vacuum permanently installed in a basement or utility space with a system of air pipes or ducts that branch out to outlets at strategic locations throughout the home. The user simply plugs in a compatible cleaning head or wand, turns on the machine & vacuums the area near that outlet without having to move around the vacuum machine itself. Typically found in high-end homes.","High powered vacuum, permanently installed.",HS,Find local contractors to Install a Central Vacuum System.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Central Vacuum Installation <city> <statecode>,,12,3,FALSE,5,0,,,0,N,Central Vacuum Install,-1,Central Vacuum - Install,Describe Your Central Vacuum Installation Project,Central-Vacuum-Install,3,"Vacuum,system,powered,high,systems,complete",12013,540,FALSE,FALSE,FALSE,2019-07-28 08:10:24.096314+0000,2019-07-30 13:19:24 UTC,10281_40233_0_6,133
40008,Exterior Surfaces - Powerwashing,Powerwash Exterior Surfaces,Power Washing Services,FALSE,TRUE,0,75,exterior power powerwash surfaces wash,Powerwash,"Typically used to clean decks, siding, concrete, masonry & other surfaces.  This category is for powerwashing only.  Note separate category for powerwashing & applying sealant.",Cleaning with a high-pressure sprayer.,HS,Find local contractors to Powerwash Exterior Surfaces.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area.,Power Washing Services <city> <statecode> | Home & Siding Power Wash,,13,3,FALSE,0,0,,,0,N,Powerwash Exterior Surface,-1,Exterior Surfaces - Powerwashing,Describe Your Powerwashing Project,Exterior-Surfaces-Powerwashing,1,"exterior,power,powerwash,surfaces,wash,aluminum,clean,deck,washing,siding,pressure,masonry,concrete",14980,332,FALSE,FALSE,FALSE,2019-07-28 08:10:27.816455+0000,2019-07-28 14:25:12.656438+0000,10282_40008_0_3,526
40009,Exterior Surfaces - Sandblasting,Sandblast Surfaces,Sandblasting Services,FALSE,TRUE,0,304,Exterior surfaces sandblast sand blast,Sandblast,Very abrasive process usually limited to stripping paint or other coatings from masonry surfaces.  Sometimes used to prepare concrete for another layer.,Compressed air throws sand to strip or clean.,HS,Find local contractors to Sandblast Surfaces.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Residential Sandblasting <city> <statecode> | Sandblast an Exterior Surface,,66,3,FALSE,5,0,,,0,N,Sandblast Exterior Surface,-1,Exterior Surfaces - Sandblasting,Describe Your Sandblasting Project,Exterior-Surfaces-Sandblasting,1,"Exterior,surfaces,sandblast,sand,blast,deck,paint,strip,concrete,clean,bead,surface,preperation,grit,shot,peening",12062,333,FALSE,FALSE,FALSE,2019-07-28 08:10:28.372342+0000,2019-07-28 14:25:12.707794+0000,10282_40009_0_7,526
40121,Swimming Pool - Clean and Maintain,Clean or Maintain a Swimming Pool,Pool Cleaning Services,FALSE,TRUE,0,182,Clean Pool Maintain Cleaner Maintenance,Clean Pool,"Typically handles seasonal start-up & shut down, periodic cleaning, filter cleaning or changing, painting & other routine maintenance tasks.","Includes adding chemicals, maintaining water level, removing debris.",HS,Find local contractors to Clean or Maintain a Swimming Pool.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area,Pool Cleaning Services - <city> <statecode> | Swimming Pool Cleaners,,61,3,FALSE,0,0,,,0,N,Clean & Maintain Swimming Pool,-1,Swimming Pool - Clean and Maintain,Describe Your Swimming Pool Cleaning Project,Swimming-Pool-Clean-and-Maintain,1,"Clean,Pool,Maintain,Cleaner,Maintenance,semi,vinyl,servicies,sauna,material,filter,costs,care,tub,hot,cleaning,fiberglass,ground,above,Swimming,inground,Pools,Cleaners",12070,432,FALSE,FALSE,FALSE,2019-07-28 08:10:29.406946+0000,2019-07-28 14:25:13.739886+0000,10282_40121_0_14,141
40205,"Deck, Fence, Patio or Porch - Clean and Seal","Clean and Seal Decks, Fences, Patios, Drives, or Porches",Deck Cleaning & Sealing Services,FALSE,TRUE,0,291,Clean Fence deck Seal Patios,Clean/Seal Deck,"Powerwashing removes mold, algae, moss, etc. & the sealant helps protect the surface from water damage & makes it easier to clean in the future. Note separate category for powerwashing only.",Includes powerwashing & application of sealant.,HS,"Find local contractors to Clean and Seal Decks, Fences, Patios, Drives, or Porches.  HomeAdvisor will connect you with prescreened and customer-rated contractors in your area","Deck Cleaning & Sealing <city> <statecode> | Clean, Seal or Waterproof Decks, Patios, Fences",,17,3,FALSE,5,0,,,0,N,"Clean & Seal Deck, Fence, Patio or Porch",-1,"Deck, Fence, Patio or Porch - Clean and Seal",Describe Your Deck or Porch Project,Deck-Fence-Patio-or-Porch-Clean-and-Seal,1,"Clean,Fence,deck,Seal,Patios,vinyl,designs,pool,,tub,hot,wood,driveway,drive,cedar,yard,back,Decks,Patio,Porch",12017,512,FALSE,FALSE,FALSE,2019-07-28 08:10:30.036713+0000,2019-07-28 14:25:12.671029+0000,10282_40205_0_1,526
40373,Asphalt Paving - Repair or Patch,Repair or Patch Asphalt Paving,Asphalt Paving Repair Contractors,FALSE,TRUE,0,302,asphalt asphalt driveway patio patch,Repr Asphalt Paving,"Includes fixing potholes, cracks, crumbing edges, etc. To freshen the look & extend the life of the surface, many people apply a seal-coat every few years.","Includes fixing potholes, cracks, crumbing edges, etc",HS,Find local contractors to Patch/Repair Asphalt Paving & Driveways. HomeAdvisor will connect you with prescreened and customer-rated asphalt repair contractors in your area.,Asphalt Repair Companies <city> <statecode> | Repair Asphalt Driveway,,56,3,FALSE,5,0,,,0,N,Asphalt Paving Repair,-1,Asphalt Paving - Repair or Patch,Describe Your Asphalt Paving Repair Project,Asphalt-Paving-Repair-Patch-or-Reseal,1,"asphalt,asphalt,driveway,patio,patch,paving",12055,667,FALSE,FALSE,FALSE,2019-07-28 08:10:30.676096+0000,2019-07-28 14:25:10.180000+0000,10282_40373_0_5,194
