113122,Sound Construction Services,General Contractors;Building Construction Consultants;Building Contractors;Construction Consultants;Flooring Contractors;Home Builders;Tile-Contractors & Dealers,http://soundconstructionwa.com,,https://www.yellowpages.com/ravensdale-wa/mip/sound-construction-services-548596808,"27924 SE 268th St Ste A, Ravensdale, WA 98051",(425) 578-9489,,,425-578-9489
98600,Projects Unlimited,General Contractors;Altering & Remodeling Contractors;Building Contractors;Building Contractors-Commercial & Industrial;Building Maintenance;Cabinet Makers;Cabinets;Disabled Accessibility Contractors;Garages-Building & Repairing;Home Builders;Home Improvements;Home Repair & Maintenance;Medical Equipment & Supplies;Parking Lots & Garages;Wheelchair Lifts & Ramps,http://www.projectsui.net,,https://www.yellowpages.com/puyallup-wa/mip/projects-unlimited-9242720?lid=1002004458409,"806 15th St NW, Puyallup, WA 98371",(253) 222-2853,"We are a full-service general contractor who will facilitate your project from start to finish. Our specialties include two story additions, whole house remodels, exterior sidings, kitchen remodeling, bath renovations, bedroom suite work, outdoor living spaces, decks and pretty much any other home remodeling you can imagine. 
 
Many of our remodeling clients live in Tacoma, Puyallup, Lakewood, Sumner, Bonney Lake and throughout Pierce County, but we've been hired by discerning customers in Issaquah, Seattle, Thurston County and beyond. 
 
We deliver excellent customer satisfaction along with the highest quality craftsmanship. Projects Unlimited is passionately committed to the best possible results for our clients. When we are remodeling, renovating, expanding and updating your living spaces, it's more than just construction. We are your partners in achieving your dream home, a place where families can gather, a place of order and sanctuary, a place to enjoy life and create memories.",candiloro@comcast.net,253-222-2853
109883,SERVANT INDUSTRIES,"General Contractors;Building Contractors;Concrete Contractors;Concrete Equipment & Supplies;Concrete Restoration, Sealing & Cleaning;Stamped & Decorative Concrete",https://servantindustries.com,,https://www.yellowpages.com/des-moines-wa/mip/servant-industries-548160350?lid=1002004438114,"1837 S 263rd Pl, Des Moines, WA 98198",(253) 486-5895,We are a full service Concrete restoration contractor. We repair cracks and broken concrete with epoxy modified concrete.  We can repair existing concrete for a smaller price versus replacing the concrete in most cases.  When our job is finished your concrete will have a esthetic look that makes your home have more value. When you replace your concrete you still have concrete.  We put beauty and design in concrete.,servantindustriesinc@gmail.com,253-486-5895
131,24/7 Flood Response,Fire & Water Damage Restoration;Carpet & Rug Cleaners;General Contractors,http://www.247floodresponse.com,,https://www.yellowpages.com/federal-way-wa/mip/24-7-flood-response-467926644,"Federal Way, WA 98003",(888) 365-3566,"24/7 Flood Response is available around the clock to address all Residential & Commercial water damage related issues. Water damage is invasive and disrupts your normal routine in a place that's supposed to be a sanctuary; your home. If un-dealt with it places your health and safety at risk. This is our primary concern. Our technicians are dispatched directly from locations throughout the greater Puget Sound area so they get to you quickly, minimizing secondary damage. After assessing the extent of the damage, well propose a plan of action, and can start work immediately. Our combined staff has decades of water damage experience. Since 2007 our certified technicians have worked on hundreds of water losses so you can be confident in their advice. For losses that warrant it, we offer direct billing to insurance companies and for losses that don't, you'll receive the most competitive rates in the industry. Check out our site to learn more and feel free to read recent client testimonials. You'll be overwhelmed by the positive feedback we've received over the years, then discover for yourself that at 24/7 Flood Response we don't just restore property we restore peace of mind! 
 
 
Our technicians are certified in the following areas: 
 
 
* WRT (water restoration technician)  
* ASD (applied structural drying)  
* AMRT (applied microbial remediation technician) 
* CCT (Carpet Cleaning Technician) 
 
 
Free service call and inspection for non-covered insurance claims-ask for details",247floodresponse.60708@gmail.com,888-365-3566
103898,Richard's Custom Construction,Altering & Remodeling Contractors;Building Construction Consultants;Building Contractors;Construction Consultants;General Contractors;Home Builders,http://www.rcc-construction.com,,https://www.yellowpages.com/maple-valley-wa/mip/richards-custom-construction-544891464,"Maple Valley, WA 98038",(425) 246-3235,"We are a well establish remodel contractor highly skilled in extensive remodels. No project is to large or small, and our excellent communication make the whole experience positive. Please feel free to check out our reviews on Angie's List and Google.",info@rcc-construction.com,425-246-3235
98135,Pro Concrete Services,Concrete Contractors;General Contractors,,,https://www.yellowpages.com/nationwide/mip/pro-concrete-services-549583765,,(253) 880-8609,"We are a fully owner operated firm with 14 years of experience in the concrete business. We take pride in the work we do and will treat your home or business as we would our own. Service include patios, walkways, driveways, stamped concrete, decorative concrete, and more. Give us a call today, we look forward to working with you!",,253-880-8609
24043,C&S Renovations,Bathroom Remodeling;Altering & Remodeling Contractors;Building Contractors;Carpenters;General Contractors;Kitchen Planning & Remodeling Service;Patio Builders,http://candshomesllc.com,,https://www.yellowpages.com/nationwide/mip/c-s-renovations-549800250,,(425) 291-7676,"WHY ARE WE THE RIGHT CHOICE FOR YOU? 
C & S Homes, LLC strives to deliver quality service that exceeds client expectations. When you choose to work with us, you'll benefit from:  
 
 
Competitive pricing on home renovations 
Honest and responsive service 
Free consultations 
 
Choose a local insurance claim specialist who truly cares about the well-being of the community. Contact us today to start achieving your renovation goals.",csrenovationsllc@gmail.com,425-291-7676
103898,Richards Custom Construction,Construction Consultants;Altering & Remodeling Contractors;General Contractors;Home Builders,http://www.rcc-construction.com,,https://www.yellowpages.com/maple-valley-wa/mip/richards-custom-construction-545524451,"Po Box 674, Maple Valley, WA 98038",(425) 246-3235,,info@rcc-construction.com,425-246-3235
117134,Wilson-Hill Renovations,General Contractors,,,https://www.yellowpages.com/renton-wa/mip/wilson-hill-renovations-474601485,"265 S 50th St, Renton, WA 98055",(206) 992-9559,,,206-992-9559
42940,Elite Installers NW,"Altering & Remodeling Contractors;Bathroom Remodeling;General Contractors;Kitchen Planning & Remodeling Service;Windows-Repair, Replacement & Installation",http://www.elite-installers.com,1,https://www.yellowpages.com/kent-wa/mip/elite-installers-nw-483783767,"6627 S 191st Pl, Kent, WA 98032",(916) 995-0210,,,916-995-0210
53897,Green City Heating,"Heating Contractors & Specialties;Air Conditioning Contractors & Systems;Air Conditioning Equipment & Systems;Air Conditioning Service & Repair;Air Duct Cleaning;Boiler Dealers;Boiler Repair & Cleaning;Furnaces-Heating;General Contractors;Geothermal Heating & Cooling Contractors;Heat Pumps;Heating Equipment & Systems;Heating Equipment & Systems-Repairing;Piping Contractors;Plumbers;Radiators-Heating Sales, Service & Supplies;Water Heaters",http://www.greencityheatingandair.com,7,https://www.yellowpages.com/tukwila-wa/mip/green-city-heating-505996643,"948 Industry Dr, Tukwila, WA 98188",(206) 227-6616,"Welcome to Green City Heating and Air Conditioning - Seattle / Tacoma experts in heating, cooling, boilers, radiant in-floor heating and water heaters. 
 
 
Green City Heating and Air-Conditioning is dedicated to finding the best solutions possible for all your heating and cooling needs. Whether it is an installation, service, maintenance or completes system design we take the time to educate our customers and give you options on all systems available to help make your home as comfortable and energy efficient as possible. Our team is prepared to help you with the sales, service and installation of the comfort system that is ideal for your home. Be sure to ask Green City Heating and Air-Conditioning for a free estimate.",greencityhvac@gmail.com,206-227-6616
84108,Modern Exterior Solutions,"General Contractors;Home Centers;Painting Contractors;Siding Contractors;Windows;Windows-Repair, Replacement & Installation",https://www.modernexteriorsolutions.com,,https://www.yellowpages.com/bellevue-wa/mip/modern-exterior-solutions-538924812,"14028 NE Bel Red Rd, Bellevue, WA 98007",(206) 992-4465,"""Modern Exterior Solutions is the complete home exterior solution you need. We offer siding, painting, gutters & window installation services. Tell us about your project design ideas and we will tell you all about products designed to help you solve all the challenges along the way. Modern Exterior Solutions, located in Bellevue, serves homes and businesses around Seattle and Eastside. We proudly work with distributors of quality brands products with durable, ample protection from the elements in a variety of applications any size commercial or residential projects, be sure to ask us about the full line of siding and trim Products, such James Hardie Siding and Trim, Cedar, LP SmartSide, and more.""",info@modernexteriorsolutions.com,206-992-4465
41520,Emerson Construction Inc,General Contractors,http://emersonconstruction.com,,https://www.yellowpages.com/bellevue-wa/mip/emerson-construction-inc-463305736,"12615 NE 30th St, Bellevue, WA 98005",(206) 772-1900,,,206-772-1900
12776,Archadeck of Seattle Eastside,Deck Builders;Building Contractors;Building Specialties;General Contractors;Home Improvements;Patio Builders;Patio Covers & Enclosures;Screen Enclosures;Sunrooms & Solariums;Swimming Pool Covers & Enclosures,http://seattleeastside.archadeck.com,,https://www.yellowpages.com/bellevue-wa/mip/archadeck-of-seattle-eastside-532713439,"10011 SE 8th St, Bellevue, WA 98004",(206) 788-8080,"Archadeck Outdoor Living is North America's largest builder of custom-designed and custom-built decks, screened porches, sunrooms, outdoor living rooms, outdoor kitchens, gazebos and related outdoor living structures. Archadeck Outdoor Living is set apart from regular remodelers and home contractors by its thoughtful and impeccable approach to design, with local teams of Design Consultants across North America specializing in creating custom projects for our clientsâ outdoor living spaces. Archadeck Outdoor Living is consistently ranked as the top deck and porch builder in the United States by Qualified Remodeler magazine. In addition to affordable, functional and innovative deck designs and porch designs, the Archadeck Outdoor Living portfolio of custom built outdoor living spaces includes award-winning screened porches, three-season rooms, sunrooms, outdoor kitchens, outdoor living rooms, hardscapes, retaining walls, pool and deck spas, paver patios, walkways, front porches, porticos, docks, pergolas, trellises, awnings, outdoor fireplaces, outdoor firepits and water features, too. As a leading national deck and outdoor living space builder, Archadeck Outdoor Living is well known for creating home improvement additions that seamlessly work into the existing design of your property, building new outdoor spaces and structures that look as if they were always part of your original home. Today, Archadeck Outdoor Living includes close to 100 locally owned and operated offices in the U.S., Canada and Japan and has built over 100,000 projects worldwide. Our offices offer the best of both worlds: each local office is staffed by trained professionals with an in-depth knowledge of local building law, but every location also has access to Archadeck's national supply network and established manufacturer relations.",,206-788-8080
106074,Roof Craft Company,Roofing Contractors;Altering & Remodeling Contractors;Building Contractors;General Contractors;Home Builders;Home Improvements;Home Repair & Maintenance;Roofing Services Consultants,https://roofcraftgc.com,,https://www.yellowpages.com/issaquah-wa/mip/roof-craft-company-550243295,"280 SW Clark St, Issaquah, WA 98027",(425) 891-5204,"ROOFCRAFT is a locally owned Seattle roofing company that has built its reputation on the basis of consistently high standards, quality and service. We go the extra mile to understand your ideas and requirements so we can provide you with the best roofing solutions for your home and family. Whether itâs new construction or maintaining the integrity of an existing structure, the weather patterns and climate in the Puget Sound area demand special attention and extensive experience. Contact your RoofCraft professionals today for a FREE ESTIMATE! 
 
ROOFCRAFT specializes in the installation of the most common roof types such as composition shingles, metal roofing, cedar shakes, tile roofing, and flat roofing. We make sure that all of our work exceeds the industry specifications. Our team of experienced roofing professionals know how to keep your roof in top-notch condition, so you can rely on it to provide protection all year long. Whether itâs a leaking roof, missing shingles, or a full replacement, ROOFCRAFT assures you and your family the peace of mind for long term protection.",fernanda_crispim@hotmail.com,425-891-5204
17001,BDR Renewal,Home Builders;Building Contractors;Construction Consultants;General Contractors;Home Improvements,,,https://www.yellowpages.com/bellevue-wa/mip/bdr-commercial-504562856,"11100 Main St Ste 201, Bellevue, WA 98004",(425) 889-5400,,scott@bdrrenewal.com,425-889-5400
92110,Pacific Northwest Inspections Group,Real Estate Inspection Service;Asbestos Consulting & Testing;Environmental & Ecological Consultants;Environmental & Ecological Products & Services;General Contractors;Inspection Service;Lead Paint Detection & Removal;Mold Testing & Consulting,http://www.pacificnorthwestinspections.com,,https://www.yellowpages.com/bellevue-wa/mip/pacific-northwest-inspections-group-536529803,"148 165th Ave NE, Bellevue, WA 98008",(425) 608-9553,,info@pnwig.com,425-608-9553
114817,Sta-Built Construction LLC,General Contractors;Building Construction Consultants;Building Contractors;Concrete Contractors;Landscape Contractors;Masonry Contractors,http://www.stabuiltpavers.com,,https://www.yellowpages.com/rochester-wa/mip/sta-built-construction-llc-519913812,"437 Ingalls Rd, Rochester, WA 98579",(360) 827-5905,,peter@stabuiltpavers.com,360-827-5905
102942,Renew Services,General Contractors,,,https://www.yellowpages.com/tacoma-wa/mip/renew-services-26423689,"1528 S Oakes St, Tacoma, WA 98405",(253) 503-6244,,,253-503-6244
11285,Angle Lake Construction,General Contractors;Building Construction Consultants;Building Contractors,https://www.anglelakeconstruction.com,,https://www.yellowpages.com/tacoma-wa/mip/angle-lake-construction-543957003,"401 Broadway, Tacoma, WA 98402",(206) 406-7350,,,206-406-7350
103153,Resicon LLC,Electricians;General Contractors,http://www.resiconllc.com,,https://www.yellowpages.com/tacoma-wa/mip/resicon-llc-505408568,"3914 Center Street, Tacoma, WA 98409",(253) 625-7952,,marketing@resiconllc.com,253-625-7952
2545,Above The Rest Continuous Gttr,Gutters & Downspouts;Altering & Remodeling Contractors;General Contractors,,,https://www.yellowpages.com/tacoma-wa/mip/above-the-rest-continuous-gttr-458885143,"1203 S 96th St, Tacoma, WA 98444",(253) 536-0399,,,253-536-0399
86816,N and K Construction,General Contractors;Deck Builders;Handyman Services;Home Improvements;Woodworking,http://www.nandkconstruction.net,,https://www.yellowpages.com/nationwide/mip/n-and-k-construction-214927,,(206) 779-1529,"One man for all your home remodel needs.  Specializing in decks/fences, kitchen and bathroom remodel, hardwood and tile, storm repair, demolition, and many handyman needs!",nandkconstruction@yahoo.com,206-779-1529
89435,Bath Planet,Shower Doors & Enclosures;Altering & Remodeling Contractors;Bath Equipment & Supplies;Bathroom Remodeling;Bathtubs & Sinks-Repair & Refinish;Building Contractors;General Contractors;Home Decor;Home Improvements;Home Repair & Maintenance;Housewares;Kitchen Planning & Remodeling Service,http://www.bathplanet.com/seattle,,https://www.yellowpages.com/kent-wa/mip/bath-planet-481159045?lid=1001981504980,"19115 68th Ave S, Kent, WA 98032",(253) 246-7906,"Welcome to Bath Planet 
  
Bath Planet has set a new standard of both quality and affordability within the bathroom remodeling industry. With a wide selection of acrylic bath system solutions, along with cutting edge accessible options, you can have a beautiful yet accommodating bathroom in as little as one day. Learn more about our remodeling solutions. 
Our Bathroom Wall Surround will Improve your Mood & your Bank Account 
 
 
 
 
 
It baffles me when I walk into someones home and everything is beautifully updated, EXCEPT the bathroom(s.) The truth of the matter is that so many homeowners are deathly afraid of doing work in the bathrooms. Even the simplest of updates. So each and every day, they step into their bathtub or shower and it is awful! You know what Im talking about. Full of mold and cracks and impossible to remove age and grime! If your bathroom needs a facelift, maybe just a little Botox, STOP putting it off. Gone are the days when updating your bathrooms takes weeks and weeks to complete. 
  
Here at Bath Planet, we are proud of our reputation as a company that makes bathroom remodeling painless and affordable! Weve earned our reputation by only putting our name on the highest quality products and by offering fair and honest pricing. If you have cracks or even impossible to remove mold and grime, you should look at updating your bath system, with our high quality Bathroom Wall Surround. Our high quality product will turn your dreary, dated bathroom, into an up-to-date showstopper bathroom. Its that easy! 
 We offer a complete line of both quality and affordable acrylic bath system solutions, including our Bathroom Wall Surround that are not only gorgeous but affordable. Weve built our reputation by offering high quality products made from an extremely thick acrylic. We also have hands down the BEST installers and designers in the industry. 
  
If you have a problem bathroom you absolutely owe it to yourself to update it. Not just for your enjoyment purposes, but because its a really smart investment. Sprucing up your bathroom will give you a huge return on investment (ROI). Research shows you can get back around 80% of what you put in! 
  
The good news is that with Bath Planet, we can take any of your bathroom remodeling ideas and use them to transform your bathroom into a gorgeous, showstopper bathroom in one day! We believe in the quality of our products and in our work so much that we back it with a lifetime warranty for as long as you own your home. Thats the Bath Planet difference.",,253-246-7906
109883,SERVANT INDUSTRIES,"Concrete Restoration, Sealing & Cleaning;Building Contractors;Concrete Contractors;Concrete Equipment & Supplies;General Contractors;Stamped & Decorative Concrete",https://servantindustries.com,,https://www.yellowpages.com/des-moines-wa/mip/servant-industries-548160350?lid=1002004287702,"1837 S 263rd Pl, Des Moines, WA 98198",(253) 486-5895,We are a full service Concrete restoration contractor. We repair cracks and broken concrete with epoxy modified concrete.  We can repair existing concrete for a smaller price versus replacing the concrete in most cases.  When our job is finished your concrete will have a esthetic look that makes your home have more value. When you replace your concrete you still have concrete.  We put beauty and design in concrete.,servantindustriesinc@gmail.com,253-486-5895
103826,Riccon Construction,"General Contractors;Altering & Remodeling Contractors;Basement Contractors;Bathroom Remodeling;Building Construction Consultants;Building Contractors;Building Contractors-Commercial & Industrial;Building Specialties;Cabinet Makers;Cabinets;Carpenters;Carports;Construction Consultants;Construction Management;Deck Builders;Demolition Contractors;Dock Builders;Excavation Contractors;Fence-Sales, Service & Contractors;Fire & Water Damage Restoration;Gazebos;Gutters & Downspouts;Handyman Services;Home Improvements;Kitchen Planning & Remodeling Service;Masonry Contractors-Commercial & Industrial;Paint Removing;Painting Contractors;Patio Builders;Real Estate Developers;Roofing Contractors;Siding Contractors;Stair Builders;Sunrooms & Solariums;Tile-Contractors & Dealers;Water Damage Restoration;Windows-Repair, Replacement & Installation",https://www.ricconconstruction.com,6,https://www.yellowpages.com/kenmore-wa/mip/riccon-construction-473169543,"16821 72nd Ave NE, Kenmore, WA 98028",(206) 271-3976,,Brenda@ricconconstruction.com,206-271-3976
33579,Culjan Customs,General Contractors,,,https://www.yellowpages.com/kirkland-wa/mip/culjan-customs-545978534,"8827 NE 144th St, Kirkland, WA 98034",(425) 435-0556,"We strive to offer high quality services at competitive rates. We offer all types of remodeling services but, specialize in trim work.",culjancustoms@gmail.com,425-435-0556
38846,Domum Home Services,General Contractors;Building Contractors,,,https://www.yellowpages.com/kenmore-wa/mip/domum-home-services-549384309,"1514 64th Ave NE, Kenmore, WA 98028",(425) 205-8558,,,425-205-8558
117134,Wilson-Hill Renovations,Altering & Remodeling Contractors;General Contractors,,,https://www.yellowpages.com/seattle-wa/mip/wilson-hill-renovations-474742078,"265 NE 50th St, Seattle, WA 98105",(206) 992-9559,,,206-992-9559
1312,A2Z Tile,Tile-Contractors & Dealers;Bathroom Remodeling;Carpenters;Floor Materials;Flooring Contractors;General Contractors;Hardwood Floors;Kitchen Planning & Remodeling Service,https://www.a2ztileco.com,,https://www.yellowpages.com/nationwide/mip/a2z-tile-549408910,,(206) 482-5422,"A2Z Tile is a Flooring Contractor located in Seattle, WA that services all of Seattle & the surrounding areas.  We specialize in Commercial Flooring Installation, Tile Flooring Installation, Ceramic Flooring Installation, Bathroom Remodeling, Kitchen Remodeling, Flooring Company and more. 
 
Here at A2Z Tile, our mission is to provide quality service at an affordable price to all of our clients.  We are highly trained professionals with years of experience. The success of our company is due to the dedication we provide to our customers. No matter the job, customer satisfaction is always our number one priority! 
 
Contact us today!",adamzim0914@gmail.com,206-482-5422
38321,Dkr Contracting Corp,General Contractors;Building Contractors,http://lexis-nexis.com,,https://www.yellowpages.com/new-york-ny/mip/dkr-contracting-corp-453333714,"125 Park Ave Frnt 7, New York, NY 10017",(212) 253-7331,,,212-253-7331
32834,Creo Projects,General Contractors;Building Construction Consultants;Building Contractors,,,https://www.yellowpages.com/new-york-ny/mip/creo-projects-470595220,"225 Broadway Ste 2000, New York, NY 10007",(212) 964-0104,,,212-964-0104
123012,Tom Builder Inc.,General Contractors;Altering & Remodeling Contractors;Bathroom Remodeling;Building Contractors;Cabinet Makers;Home Builders;Home Improvements;Kitchen Planning & Remodeling Service,http://tombuilderinc.net,,https://www.yellowpages.com/los-angeles-ca/mip/tom-builder-inc-549213282,"2581 W Pico Blvd, Los Angeles, CA 90006",(323) 360-6737,"don't sell your home-improve it! 
CALL ON AN EXPERIENCED REMODELING CONTRACTOR IN LOS ANGELES, CA 
When you take a close look at your home, what do you see? Does it look beautiful and homey or cramped and outdated? If you aren't happy with your home, it may be time to call on a remodeling contractor in Los Angeles, California. Tom Builder Inc. is a local family owned contracting company. Whether you want to paint a room or add a bump-out to your kitchen, we can help.",,323-360-6737
111383,Simple Design,General Contractors,http://asimpledesign.com,,https://www.yellowpages.com/los-angeles-ca/mip/simple-design-454966562,"1000 S Windsor Blvd, Los Angeles, CA 90019",(818) 266-5392,,,818-266-5392
48085,Flores Artscape,Patio Builders;Building Contractors;Concrete Contractors;Deck Builders;Fence Repair;General Contractors;Landscape Contractors;Landscape Designers & Consultants;Landscaping & Lawn Services;Lawn Maintenance;Masonry Contractors,https://www.floresartscape.com,,https://www.yellowpages.com/los-angeles-ca/mip/flores-artscape-538204296,"3959 Eagle Rock Blvd, Los Angeles, CA 90065",(323) 666-3510,"Flores Artscape creates award-winning landscape designs that will give your home instant curb appeal and value. With an experienced team of artists, landscapers and builders; we help bring your vision to fruition. Flores Artscape provides the highest quality landscaping services because we take great pride in what we do and have done for over 10 years.",info@floresartscape.com,323-666-3510
81324,Melvin's Hardwood Floors,Flooring Contractors;Altering & Remodeling Contractors;Building Specialties;General Contractors;Hardwood Floors;Hardwoods,http://www.melvinshardwoodfloors.com,,https://www.yellowpages.com/los-angeles-ca/mip/melvins-hardwood-floors-534190267,"1225 W 90th Pl, Los Angeles, CA 90044",(310) 848-4712,"Welcome to Melvins Hardwood Floors, your hardwood flooring experts in Los Angeles, CA. We are the premier local experts of wood floor installation and refinishing, and we'd love to help you upgrade your home or business.",contact@melvinshardwoodfloors.com,310-848-4712
86965,National Electric Services,Electricians;Electric Contractors-Commercial & Industrial;Electrical Power Systems-Maintenance;General Contractors,http://www.nationalelectrics.com,,https://www.yellowpages.com/los-angeles-ca/mip/national-electric-services-470215477,"1736 N Mariposa Ave Apt 7, Los Angeles, CA 90027",(323) 719-1223,,,323-719-1223
102644,Reliable Remodeling Inc,Altering & Remodeling Contractors;General Contractors,,,https://www.yellowpages.com/los-angeles-ca/mip/reliable-remodeling-inc-510731706,"3520 Overland Ave, Los Angeles, CA 90034",(310) 736-2902,,,310-736-2902
82103,"Michael Howard Plumbing, Rooter, Heating and Air Conditioning","Plumbers;Air Conditioning Contractors & Systems;Building Contractors;Electric Contractors-Commercial & Industrial;Electricians;General Contractors;Heating Contractors & Specialties;Plumbing, Drains & Sewer Consultants;Plumbing-Drain & Sewer Cleaning;Sewer Cleaners & Repairers",http://www.michaelhowardplumbingheatingandair.com,,https://www.yellowpages.com/los-angeles-ca/mip/michael-howard-plumbing-rooter-heating-and-air-conditioning-31191112,"11121 Queensland St, Los Angeles, CA 90034",(310) 413-3973,,info@michaelhowardplumbingheatingandair.com,310-413-3973
100032,Quality Master Construction,General Contractors,http://www.qualitymasterconstruction.com,,https://www.yellowpages.com/nationwide/mip/quality-master-construction-544471029,,(323) 606-1293,"With over 15 years of experience, Quality Master Construction have served the community building projects from ground to top meeting deadlines with precision. Our company have engaged with different groups in different cities and joined the process of the creation of massive structures as well as participated and collaborated with other enterprises from different industries. We have excelled on the journey by staying ahead of trends and keeping up with a strict deadlines.",qualitymasterconstruction@gmail.com,323-606-1293
26030,CentrePoint Construction,General Contractors,https://www.ctrpointcal.com,2,https://www.yellowpages.com/los-angeles-ca/mip/centrepoint-construction-542205229,"19100 Ventura Blvd Suite 20, Los Angeles, CA 91356",(323) 536-3741,,info@ctrpointcal.com,323-536-3741
14886,A & N Construction Co,Building Contractors;Building Construction Consultants;General Contractors,,,https://www.yellowpages.com/montebello-ca/mip/a-n-construction-co-10199864,"864 N Garfield Ave, Montebello, CA 90640",(323) 721-9206,,,323-721-9206
1328,AAA-1 Masonry & Tuckpointing,General Contractors;Building Contractors;Masonry Contractors;Tuck Pointing,,,https://www.yellowpages.com/chicago-il/mip/aaa-1-masonry-tuckpointing-468019325?lid=1001978404331,"6479 N Avondale Ave, Chicago, IL 60631",(773) 622-7300,"For over 60 years, AAA-1 Masonry & Tuckpointing has been the preferred vendor of thousands of homeowners, real estate agents, condominium associations, property managers, universities, churches, synagogues and commercial property owners throughout Chicago, the NorthShore and the near west suburbs. Our licensed masons not only restore damaged brick, stone, terra cotta and concrete block, but also suggest ways to get at the source of the damage which saves you time, money, and headaches in the long-run.   
 
Our work increases the beauty, maximizes the energy efficiency, and improves the value of your existing building. Let us assist you with your next masonry restoration project.  
 
Our services include: 
 
 
â¢ Tuckpointing 
 
â¢ Masonry repair 
 
â¢ Split-face block repair and sealing  
 
â¢ Lintel replacement 
 
â¢ Facade inspection and repair 
 
â¢ Code violation corrections 
 
â¢ Building restoration and preservation 
 
â¢ Chimney repair and restoration 
 
â¢ Masonry cleaning, sealing and caulking 
 
AAA-1 Masonry & Tuckpointing maintains an A+ rating with the Better Business Bureau, is a 2013 Angie's List Super Service Award recipient and has many positive reviews on Yelp! 
 
Call us today for your free estimate or visit our very informative website to find out more information about how we can help you.",info@aaa1masonry.com,773-622-7300
22533,Budget Construction Company,"General Contractors;Altering & Remodeling Contractors;Basement Contractors;Bathroom Remodeling;Building Construction Consultants;Building Contractors;Building Contractors-Commercial & Industrial;Building Specialties;Cabinets;Carpenters;Concrete Contractors;Construction Consultants;Construction Management;Deck Builders;Door Repair;Electricians;Fireplaces;Flooring Contractors;Gutters & Downspouts;Home Builders;Insulation Contractors;Kitchen Planning & Remodeling Service;Masonry Contractors;Masonry Contractors-Commercial & Industrial;Painting Contractors;Patio Builders;Roofing Contractors;Siding Contractors;Stair Builders;Tile-Contractors & Dealers;Windows-Repair, Replacement & Installation",http://www.budgetconstructioncompany.com,2,https://www.yellowpages.com/chicago-il/mip/budget-construction-company-472822288,"6232 N Pulaski Rd Ste 101, Chicago, IL 60646",(773) 283-9200,"Custom Home Improvements 
 
 
At Budget Construction Company, we can answer all of your planning, design, installation, and remodeling needs. From kitchens & bathrooms, room additions, to exterior projects such as roofing, siding & windows, our renovation services division has been creating beautiful home make-overs for more than 35 years.   At Budget Construction Company we are able to provide all of the necessary services required to make your home improvement project a complete success. We also provide several conveniences to make it as easy as possible to complete your project:   
 
 
* Best Quality Work at Budget Prices! 
* Low Interest Loans. 
* Debt Consolidation Loans. 
* No Money Down (even with Bad Credit). 
* As Low As 5% Interest Financing If You Qualify 
 
 
Serving Chicagoland Since 1974",d.s@budgetconstruction.com,773-283-9200
41912,Help Around the House Inc.,General Contractors,,,https://www.yellowpages.com/chicago-il/mip/help-around-the-house-inc-10055676,"4406 N Seeley Ave, Chicago, IL 60625",(773) 259-0036,,edgarpacheco@comcast.net,773-259-0036
95809,A B Construction Group Inc,General Contractors;Building Contractors-Commercial & Industrial;Masonry Contractors;Real Estate Developers;Roofing Contractors;Roofing Contractors-Commercial & Industrial;Roofing Services Consultants,http://www.cmsgroup.me,,https://www.yellowpages.com/chicago-il/mip/a-b-construction-group-inc-522506500,"1464 S Michigan Ave Apt 506, Chicago, IL 60605",(312) 371-5229,,bob@cmsgroup.me,312-371-5229
16849,"B.B. Construction Enterprises, Inc.",General Contractors;Air Conditioning Contractors & Systems;Asbestos Detection & Removal Services;Heating Contractors & Specialties,http://bbconstructionenterprise.com,,https://www.yellowpages.com/chicago-il/mip/b-b-construction-enterprises-inc-3777756,"1821 W 51st St, Chicago, IL 60609",(773) 436-9830,"B.B. Construction Enterprise has proven to be Chicago's premier asbestos abatement, lead paint removal, and mold remediation company for commercial and residential customers. Call now for asbestos, lead paint, or mold removal services!",admin@bbconstructionenterprise.com,773-436-9830
45099,Exclusive Home Imprvmt INC,General Contractors,,,https://www.yellowpages.com/chicago-il/mip/exclusive-home-imprvmt-inc-482902266,"360 W Illinois St, Chicago, IL 60654",(708) 743-7792,,,708-743-7792
87583,Network Home Remodeling,General Contractors,http://networkhomeremodeling.com,,https://www.yellowpages.com/chicago-il/mip/network-home-remodeling-512654062,"6259 W Gunnison St, Chicago, IL 60630",(773) 895-8156,,ned_hodza@hotmail.com,773-895-8156
34495,Dali Stone & Tile,General Contractors;Handyman Services,,,https://www.yellowpages.com/chicago-il/mip/dali-stone-tile-465817094,"1912 N Whipple St, Chicago, IL 60647",(773) 960-3250,,,773-960-3250
35051,Dardon Construction,"General Contractors;Building Construction Consultants;Building Contractors;Carpenters;Construction Consultants;Doors, Frames, & Accessories;Fire & Water Damage Restoration;Gutters & Downspouts;Home Improvements;Insurance;Masonry Contractors;Roofing Contractors;Windows",http://dardonconstruction.com,,https://www.yellowpages.com/chicago-il/mip/dardon-construction-457778662,"1932 N Central Park Ave, Chicago, IL 60647",(773) 627-4800,,edardon@hotmail.com,773-627-4800
31899,Corral Construction,General Contractors,,,https://www.yellowpages.com/chicago-il/mip/corral-construction-22452067,"5145 S Rutherford Ave, Chicago, IL 60638",(312) 282-8457,,,312-282-8457
